company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier
SME_00160,2022,Arizona,Technology & Software,Small (10-49),23,1.166,0.0246,28722.0,0.0555,6,2016,0,1,0,8.93,1,3,7746.0,19.48,26.1,None
SME_00161,2022,Washington,Agriculture,Small (10-49),22,0.589,0.0571,33665.0,0.0532,29,1993,1,1,0,2.77,0,0,0.0,0.0,3.97,Security concerns
SME_00162,2024,Iowa,Technology & Software,Small (10-49),12,1.702,0.0578,98314.0,0.0488,14,2010,1,1,1,5.39,1,4,78934.0,32.57,30.54,None
SME_00163,2022,Arkansas,Healthcare & Biotech,Micro (1-9),3,0.17,0.0287,4888.0,0.0463,13,2009,1,1,0,3.04,0,0,0.0,0.0,-8.06,Data quality
SME_00164,2022,Florida,Agriculture,Micro (1-9),6,0.201,0.0524,10547.0,0.0468,21,2001,1,0,0,2.65,0,0,0.0,0.0,6.43,Security concerns
SME_00165,2020,North Carolina,Construction,Micro (1-9),5,0.063,0.0358,2243.0,0.1313,44,1976,0,0,0,1.99,0,0,0.0,0.0,16.02,Unclear ROI
SME_00166,2024,Tennessee,Manufacturing,Micro (1-9),6,1.146,0.0069,7854.0,0.1004,29,1995,0,1,0,6.56,1,6,23212.0,37.22,8.27,None
SME_00167,2022,Colorado,Construction,Upper-Mid (250-500),471,23.849,0.0187,445683.0,0.1446,43,1979,0,1,0,7.01,0,0,0.0,0.0,20.47,Data quality
SME_00168,2021,California,Hospitality & Food,Micro (1-9),6,0.147,0.0286,4217.0,0.1027,45,1976,1,1,1,4.78,1,6,1687.0,27.42,36.95,None
SME_00169,2021,Wisconsin,Professional Services,Upper-Mid (250-500),276,15.646,0.0744,1164467.0,0.0767,41,1980,0,0,0,4.45,0,0,0.0,0.0,22.58,Security concerns
SME_00170,2022,Pennsylvania,Agriculture,Small (10-49),30,0.245,0.0139,3416.0,0.1185,28,1994,0,0,1,4.71,0,0,0.0,0.0,-2.07,Regulatory
SME_00171,2022,Wyoming,Manufacturing,Small (10-49),29,2.446,0.0534,130534.0,0.1587,30,1992,0,1,0,5.11,0,0,0.0,0.0,10.42,Unclear ROI
SME_00172,2022,Minnesota,Hospitality & Food,Small (10-49),26,0.298,0.0467,13891.0,0.1919,40,1982,0,0,0,5.77,1,6,9542.0,32.14,22.9,None
SME_00173,2024,Missouri,Agriculture,Micro (1-9),6,0.105,0.034,3572.0,0.0909,12,2012,0,0,1,1.79,0,0,0.0,0.0,17.72,Regulatory
SME_00174,2020,Tennessee,Technology & Software,Upper-Mid (250-500),257,8.728,0.036,314558.0,0.0,5,2015,0,0,0,7.39,0,0,0.0,0.0,4.1,Cost
SME_00175,2020,Arizona,Retail & E-commerce,Small (10-49),46,0.464,0.0322,14921.0,0.0749,12,2008,0,0,0,3.48,0,0,0.0,0.0,2.15,Cost
SME_00176,2019,Washington,Hospitality & Food,Micro (1-9),2,0.05,0.0434,2170.0,0.0391,26,1993,0,0,0,4.42,0,0,0.0,0.0,-0.47,Unclear ROI
SME_00177,2021,Oregon,Finance & Insurance,Small (10-49),27,4.041,0.0528,213247.0,0.0856,43,1978,0,0,1,8.77,1,7,271967.0,34.86,-12.06,None
SME_00178,2021,Mississippi,Healthcare & Biotech,Micro (1-9),7,1.037,0.0277,28688.0,0.0738,48,1973,1,1,0,4.7,1,5,82711.0,28.59,29.75,None
SME_00179,2021,Iowa,Professional Services,Micro (1-9),3,0.075,0.024,1796.0,0.061,49,1972,0,1,0,4.0,1,7,2066.0,33.76,32.74,None
SME_00180,2023,Washington,Manufacturing,Small (10-49),40,4.294,0.035,150099.0,0.0627,18,2005,1,0,0,4.57,1,7,53957.0,33.04,2.08,None
SME_00181,2022,South Dakota,Finance & Insurance,Upper-Mid (250-500),321,16.456,0.0394,649111.0,0.1506,23,1999,0,1,0,10.0,1,1,657246.0,32.15,18.61,None
SME_00182,2024,Missouri,Manufacturing,Micro (1-9),1,0.357,0.0346,12342.0,0.0849,8,2016,1,0,0,5.32,0,0,0.0,0.0,-17.01,Data quality
SME_00183,2023,Nebraska,Hospitality & Food,Small (10-49),49,2.161,0.0561,121134.0,0.123,3,2020,0,1,0,4.22,1,7,36870.0,37.06,32.58,None
SME_00184,2021,Florida,Technology & Software,Micro (1-9),8,0.313,0.0345,10813.0,0.1503,3,2018,1,0,0,4.77,1,2,18944.0,35.28,-7.75,None
SME_00185,2023,Georgia,Construction,Micro (1-9),3,0.072,0.0136,976.0,0.0794,42,1981,1,0,1,2.56,0,0,0.0,0.0,19.96,Regulatory
SME_00186,2022,Massachusetts,Finance & Insurance,Micro (1-9),6,0.94,0.0424,39849.0,0.1036,37,1985,1,1,1,4.03,0,0,0.0,0.0,14.79,Cost
SME_00187,2021,Texas,Education,Micro (1-9),2,0.05,0.0167,835.0,0.1354,14,2007,1,0,0,5.31,0,0,0.0,0.0,10.75,Data quality
SME_00188,2022,California,Technology & Software,Micro (1-9),7,0.407,0.0343,13971.0,0.0951,8,2014,1,0,0,3.75,1,3,24821.0,7.61,20.05,None
SME_00189,2023,New York,Manufacturing,Small (10-49),10,1.43,0.0678,96924.0,0.0884,26,1997,1,1,1,5.33,0,0,0.0,0.0,16.13,Regulatory
SME_00190,2020,Tennessee,Manufacturing,Micro (1-9),6,0.594,0.0377,22388.0,0.0635,13,2007,0,0,1,3.4,0,0,0.0,0.0,-6.21,Unclear ROI
SME_00191,2022,Illinois,Technology & Software,Micro (1-9),6,0.183,0.0347,6342.0,0.1611,3,2019,0,1,0,2.11,0,0,0.0,0.0,-5.12,Lack of expertise
SME_00192,2023,Indiana,Technology & Software,Micro (1-9),3,0.253,0.0268,6767.0,0.1019,40,1983,1,0,0,6.72,1,3,4799.0,28.24,18.97,None
SME_00193,2023,Arizona,Retail & E-commerce,Micro (1-9),2,0.05,0.036,1800.0,0.1577,10,2013,0,1,0,2.83,0,0,0.0,0.0,12.24,Cost
SME_00194,2023,Wisconsin,Education,Medium (50-249),222,4.655,0.0413,192299.0,0.0,44,1979,1,0,0,5.67,0,0,0.0,0.0,-12.66,Unclear ROI
SME_00195,2024,Colorado,Retail & E-commerce,Micro (1-9),6,0.146,0.0495,7208.0,0.071,46,1978,1,1,0,2.85,0,0,0.0,0.0,25.82,Unclear ROI
SME_00196,2023,Florida,Manufacturing,Small (10-49),39,2.495,0.0466,116280.0,0.0136,24,1999,1,0,0,5.85,0,0,0.0,0.0,19.31,Regulatory
SME_00197,2024,Washington,Education,Micro (1-9),2,0.05,0.0419,2093.0,0.0038,51,1973,1,0,0,6.43,1,2,2075.0,15.5,1.0,None
SME_00198,2023,Nebraska,Hospitality & Food,Micro (1-9),8,0.1,0.0198,1988.0,0.0643,28,1995,1,0,0,2.88,0,0,0.0,0.0,3.55,Unclear ROI
SME_00199,2022,Wisconsin,Manufacturing,Small (10-49),28,1.591,0.0291,46293.0,0.1365,51,1971,0,0,0,6.11,0,0,0.0,0.0,-2.03,Unclear ROI
SME_00200,2021,Colorado,Professional Services,Medium (50-249),229,5.298,0.0414,219523.0,0.1521,32,1989,0,1,0,8.79,1,7,160188.0,39.78,15.43,None
SME_00201,2019,California,Finance & Insurance,Micro (1-9),7,1.12,0.0217,24263.0,0.1792,18,2001,0,1,1,6.04,1,2,5821.0,5.48,28.12,None
SME_00202,2023,Texas,Technology & Software,Micro (1-9),7,0.438,0.0214,9351.0,0.1086,22,2001,0,0,0,4.22,1,2,5774.0,19.83,1.87,None
SME_00203,2023,Indiana,Construction,Micro (1-9),6,0.327,0.0177,5782.0,0.0484,42,1981,0,0,1,3.82,0,0,0.0,0.0,5.49,Regulatory
SME_00204,2023,Illinois,Professional Services,Small (10-49),23,1.759,0.033,57974.0,0.045,48,1975,1,1,0,6.8,1,5,9260.0,36.47,16.87,None
SME_00205,2023,North Carolina,Retail & E-commerce,Micro (1-9),4,0.245,0.0572,14020.0,0.1194,3,2020,1,0,0,3.83,0,0,0.0,0.0,5.32,Cost
SME_00206,2024,Arkansas,Technology & Software,Medium (50-249),147,9.299,0.0426,395936.0,0.043,15,2009,0,0,1,5.86,1,3,65868.0,17.94,13.68,None
SME_00207,2023,Virginia,Construction,Small (10-49),14,0.28,0.0298,8337.0,0.0927,28,1995,0,0,0,1.0,0,0,0.0,0.0,25.02,Regulatory
SME_00208,2022,Minnesota,Retail & E-commerce,Micro (1-9),3,0.189,0.0208,3921.0,0.0509,8,2014,0,1,0,4.65,1,4,7653.0,28.89,37.8,None
SME_00209,2021,Mississippi,Manufacturing,Micro (1-9),8,0.651,0.0177,11547.0,0.1311,38,1983,0,0,1,6.02,0,0,0.0,0.0,22.17,Cost
SME_00210,2023,Tennessee,Technology & Software,Medium (50-249),121,13.192,0.0621,819611.0,0.2244,17,2006,1,0,0,6.11,1,1,592234.0,25.99,21.34,None
SME_00211,2023,Florida,Professional Services,Upper-Mid (250-500),253,21.428,0.0434,930928.0,0.0,26,1997,1,0,1,5.05,0,0,0.0,0.0,1.77,Security concerns
SME_00212,2019,Texas,Technology & Software,Micro (1-9),4,0.096,0.0281,2710.0,0.075,25,1994,0,1,1,1.82,1,7,2614.0,49.75,11.27,None
SME_00213,2020,Colorado,Agriculture,Small (10-49),47,0.812,0.0536,43583.0,0.1341,47,1973,0,0,1,5.52,0,0,0.0,0.0,26.01,Cost
SME_00214,2019,Virginia,Construction,Micro (1-9),3,0.121,0.0154,1862.0,0.0522,48,1971,1,0,1,3.38,1,2,6238.0,2.0,1.12,None
SME_00215,2021,Minnesota,Education,Micro (1-9),7,0.07,0.0088,617.0,0.1373,22,1999,1,0,0,2.53,0,0,0.0,0.0,12.78,Unclear ROI
SME_00216,2022,California,Retail & E-commerce,Micro (1-9),2,0.093,0.0344,3191.0,0.0297,4,2018,1,0,0,4.67,0,0,0.0,0.0,11.91,Security concerns
SME_00217,2019,North Carolina,Education,Micro (1-9),7,0.099,0.0312,3080.0,0.1022,11,2008,0,0,0,2.51,0,0,0.0,0.0,17.49,Security concerns
SME_00218,2023,Michigan,Professional Services,Small (10-49),17,0.372,0.0293,10908.0,0.0955,47,1976,1,0,0,4.26,1,7,8737.0,32.07,9.85,None
SME_00219,2022,Oregon,Manufacturing,Micro (1-9),8,0.512,0.0284,14549.0,0.0802,30,1992,0,1,1,3.3,0,0,0.0,0.0,-11.65,Cost
SME_00220,2019,New York,Construction,Micro (1-9),9,0.333,0.0306,10200.0,0.0416,34,1985,0,1,0,3.79,0,0,0.0,0.0,9.32,Data quality
SME_00221,2020,Ohio,Agriculture,Small (10-49),21,0.414,0.0341,14106.0,0.1718,50,1970,1,0,0,8.4,1,5,9057.0,28.36,15.58,None
SME_00222,2024,Mississippi,Finance & Insurance,Micro (1-9),1,0.099,0.0382,3764.0,0.0506,9,2015,0,1,0,6.7,1,6,7476.0,10.05,-0.57,None
SME_00223,2022,Wyoming,Manufacturing,Micro (1-9),7,1.12,0.0187,20899.0,0.1149,8,2014,1,0,1,2.94,1,2,8714.0,24.11,46.07,None
SME_00224,2021,Alabama,Education,Small (10-49),15,0.549,0.0257,14145.0,0.0378,32,1989,0,0,0,2.33,0,0,0.0,0.0,5.95,Data quality
SME_00225,2022,Colorado,Construction,Micro (1-9),2,0.054,0.0306,1651.0,0.1198,17,2005,1,0,0,3.22,0,0,0.0,0.0,19.5,Security concerns
SME_00226,2022,Nebraska,Professional Services,Small (10-49),28,0.801,0.0332,26619.0,0.0807,14,2008,0,1,0,5.87,1,5,4613.0,42.9,12.17,None
SME_00227,2023,Virginia,Hospitality & Food,Medium (50-249),64,1.631,0.0427,69645.0,0.0586,49,1974,1,0,0,1.13,0,0,0.0,0.0,15.95,Data quality
SME_00228,2023,Kansas,Construction,Micro (1-9),9,0.327,0.0124,4062.0,0.1134,31,1992,0,1,0,3.32,0,0,0.0,0.0,32.14,Security concerns
SME_00229,2020,Florida,Finance & Insurance,Micro (1-9),2,0.145,0.0383,5565.0,0.1423,32,1988,1,0,1,5.61,1,3,22820.0,16.42,2.91,None
SME_00230,2024,Florida,Construction,Medium (50-249),63,1.172,0.024,28194.0,0.1305,3,2021,1,0,1,2.74,0,0,0.0,0.0,-1.73,Regulatory
SME_00231,2023,Iowa,Education,Micro (1-9),7,0.478,0.0316,15102.0,0.0401,40,1983,1,0,0,3.54,0,0,0.0,0.0,12.48,Cost
SME_00232,2021,Iowa,Professional Services,Micro (1-9),1,0.05,0.034,1700.0,0.1371,8,2013,1,0,0,4.54,1,5,5302.0,26.8,30.34,None
SME_00233,2023,Pennsylvania,Retail & E-commerce,Micro (1-9),1,0.06,0.0294,1768.0,0.1064,36,1987,0,0,0,4.12,1,4,21998.0,23.75,5.75,None
SME_00234,2024,Tennessee,Finance & Insurance,Micro (1-9),3,0.405,0.0363,14706.0,0.0803,26,1998,1,1,0,5.84,1,7,2713.0,21.97,-18.08,None
SME_00235,2019,Oregon,Professional Services,Small (10-49),34,0.482,0.0719,34664.0,0.1836,7,2012,0,0,0,5.78,0,0,0.0,0.0,13.96,Regulatory
SME_00236,2021,New York,Healthcare & Biotech,Micro (1-9),5,0.44,0.0719,31640.0,0.1188,28,1993,0,0,0,5.58,1,3,9922.0,21.69,13.07,None
SME_00237,2023,Wisconsin,Technology & Software,Micro (1-9),4,0.265,0.0201,5334.0,0.1171,39,1984,0,1,0,7.22,1,6,3052.0,14.25,13.52,None
SME_00238,2022,Wyoming,Retail & E-commerce,Small (10-49),16,0.275,0.0553,15216.0,0.1202,11,2011,0,0,0,6.94,1,3,6748.0,10.27,6.1,None
SME_00239,2024,Wyoming,Professional Services,Upper-Mid (250-500),362,15.009,0.024,360653.0,0.1046,37,1987,1,1,0,9.61,1,6,370745.0,43.53,15.59,None
SME_00240,2020,Texas,Hospitality & Food,Small (10-49),28,0.371,0.0173,6403.0,0.0736,23,1997,1,1,1,3.91,0,0,0.0,0.0,-9.78,Security concerns
SME_00241,2021,Missouri,Retail & E-commerce,Micro (1-9),3,0.05,0.0401,2005.0,0.1367,34,1987,0,0,1,4.77,1,1,2258.0,23.36,4.73,None
SME_00242,2020,Wisconsin,Agriculture,Small (10-49),36,0.623,0.0453,28254.0,0.1056,28,1992,0,0,0,1.66,0,0,0.0,0.0,22.37,Cost
SME_00243,2024,Florida,Construction,Micro (1-9),6,0.154,0.0259,3999.0,0.136,8,2016,1,0,0,2.73,0,0,0.0,0.0,4.66,Security concerns
SME_00244,2022,Oregon,Finance & Insurance,Micro (1-9),2,0.125,0.0427,5333.0,0.0374,7,2015,1,0,1,2.88,1,5,2852.0,26.1,18.41,None
SME_00245,2019,Colorado,Construction,Medium (50-249),117,6.519,0.0859,559879.0,0.1412,13,2006,0,0,1,4.1,0,0,0.0,0.0,2.36,Security concerns
SME_00246,2019,Kansas,Manufacturing,Micro (1-9),9,0.392,0.0438,17179.0,0.1306,6,2013,1,0,0,4.19,0,0,0.0,0.0,9.27,Unclear ROI
SME_00247,2023,Mississippi,Retail & E-commerce,Medium (50-249),111,2.49,0.0486,120973.0,0.1215,34,1989,0,0,0,3.61,0,0,0.0,0.0,35.11,Unclear ROI
SME_00248,2022,Montana,Healthcare & Biotech,Small (10-49),20,2.422,0.0487,117913.0,0.2303,5,2017,1,0,1,7.43,0,0,0.0,0.0,9.65,Regulatory
SME_00249,2024,Michigan,Healthcare & Biotech,Small (10-49),45,0.927,0.0272,25218.0,0.1094,4,2020,1,1,0,7.54,1,4,14025.0,19.82,18.5,None
SME_00250,2020,New York,Manufacturing,Medium (50-249),236,9.902,0.0698,691435.0,0.1676,43,1977,1,1,0,2.73,1,1,77827.0,24.16,22.81,None
SME_00251,2021,South Dakota,Agriculture,Small (10-49),43,0.759,0.0278,21110.0,0.2422,30,1991,1,1,0,2.26,0,0,0.0,0.0,3.23,Unclear ROI
SME_00252,2022,North Carolina,Construction,Small (10-49),17,0.517,0.033,17066.0,0.1521,39,1983,0,1,1,6.21,0,0,0.0,0.0,1.34,Lack of expertise
SME_00253,2021,Missouri,Agriculture,Micro (1-9),6,0.189,0.0282,5334.0,0.0852,44,1977,0,0,0,3.11,0,0,0.0,0.0,-2.36,Security concerns
SME_00254,2024,Massachusetts,Agriculture,Small (10-49),41,0.888,0.0473,41996.0,0.0841,48,1976,0,0,0,2.77,0,0,0.0,0.0,25.7,Regulatory
SME_00255,2023,Indiana,Professional Services,Micro (1-9),8,0.244,0.0201,4898.0,0.0931,12,2011,1,1,0,2.35,1,2,8803.0,43.99,22.95,None
SME_00256,2023,Washington,Professional Services,Micro (1-9),2,0.071,0.0219,1553.0,0.0926,42,1981,0,1,0,4.7,1,5,2135.0,22.44,3.27,None
SME_00257,2024,California,Finance & Insurance,Micro (1-9),8,0.516,0.0302,15590.0,0.1165,5,2019,1,0,0,5.05,1,5,18795.0,30.23,5.66,None
SME_00258,2022,Illinois,Healthcare & Biotech,Micro (1-9),5,0.138,0.024,3310.0,0.0972,4,2018,1,1,0,2.74,0,0,0.0,0.0,-11.45,Lack of expertise
SME_00259,2021,Arkansas,Agriculture,Medium (50-249),58,2.137,0.0513,109542.0,0.2072,38,1983,0,0,0,5.78,0,0,0.0,0.0,10.0,Regulatory
SME_00260,2019,Florida,Professional Services,Micro (1-9),6,0.12,0.0162,1949.0,0.1349,15,2004,0,0,0,3.44,0,0,0.0,0.0,5.6,Lack of expertise
SME_00261,2021,South Dakota,Agriculture,Micro (1-9),2,0.05,0.0301,1506.0,0.0354,13,2008,0,0,1,3.41,0,0,0.0,0.0,19.49,Lack of expertise
SME_00262,2019,Texas,Hospitality & Food,Medium (50-249),208,1.777,0.0735,130522.0,0.2085,37,1982,0,1,0,1.0,0,0,0.0,0.0,14.67,Security concerns
SME_00263,2024,Oregon,Finance & Insurance,Micro (1-9),7,0.441,0.0374,16475.0,0.0611,19,2005,0,1,0,3.89,1,1,22050.0,19.22,2.35,None
SME_00264,2021,Florida,Manufacturing,Upper-Mid (250-500),318,26.426,0.0532,1405311.0,0.1258,31,1990,1,0,0,2.86,0,0,0.0,0.0,-1.26,Lack of expertise
SME_00265,2024,Massachusetts,Construction,Micro (1-9),8,0.287,0.0306,8775.0,0.1006,45,1979,0,0,1,6.47,0,0,0.0,0.0,-12.5,Regulatory
SME_00266,2019,Illinois,Professional Services,Upper-Mid (250-500),369,3.981,0.0503,200035.0,0.2097,5,2014,0,1,0,4.72,1,3,118209.0,2.0,-1.68,None
SME_00267,2022,Pennsylvania,Manufacturing,Medium (50-249),130,15.55,0.0532,827397.0,0.1789,17,2005,1,1,1,4.1,0,0,0.0,0.0,8.37,Unclear ROI
SME_00268,2024,New York,Manufacturing,Medium (50-249),78,7.586,0.016,121642.0,0.1419,31,1993,1,1,1,7.63,0,0,0.0,0.0,-10.85,Security concerns
SME_00269,2024,Colorado,Retail & E-commerce,Micro (1-9),1,0.05,0.0257,1287.0,0.0641,37,1987,1,0,0,5.1,1,6,5986.0,26.34,26.19,None
SME_00270,2022,Texas,Finance & Insurance,Micro (1-9),9,0.544,0.0391,21305.0,0.0525,41,1981,1,0,0,3.77,0,0,0.0,0.0,7.28,Lack of expertise
SME_00271,2023,Florida,Agriculture,Micro (1-9),6,0.139,0.0538,7478.0,0.0891,13,2010,1,1,0,4.85,0,0,0.0,0.0,2.63,Data quality
SME_00272,2021,Iowa,Finance & Insurance,Micro (1-9),2,0.054,0.021,1139.0,0.0915,48,1973,1,0,0,7.4,1,5,3178.0,19.04,23.48,None
SME_00273,2023,California,Agriculture,Small (10-49),30,0.787,0.0393,30927.0,0.0466,40,1983,0,0,0,4.67,0,0,0.0,0.0,13.94,Regulatory
SME_00274,2024,Florida,Finance & Insurance,Small (10-49),35,1.376,0.0375,51555.0,0.1221,45,1979,0,0,0,8.1,0,0,0.0,0.0,21.68,Security concerns
SME_00275,2023,Washington,Education,Small (10-49),43,0.595,0.0396,23535.0,0.0103,47,1976,1,0,0,2.84,1,7,2333.0,32.38,14.73,None
SME_00276,2021,Illinois,Professional Services,Medium (50-249),133,5.758,0.0314,180556.0,0.1503,13,2008,0,1,1,1.0,0,0,0.0,0.0,28.62,Unclear ROI
SME_00277,2020,North Carolina,Professional Services,Small (10-49),11,0.095,0.0773,7373.0,0.1239,25,1995,0,0,0,3.1,1,5,9266.0,38.45,31.48,None
SME_00278,2022,Arkansas,Education,Upper-Mid (250-500),473,5.857,0.0673,394189.0,0.0856,42,1980,0,0,0,10.0,1,3,39040.0,4.7,15.03,None
SME_00279,2024,Wyoming,Professional Services,Micro (1-9),2,0.074,0.0462,3405.0,0.0145,4,2020,1,0,0,5.03,0,0,0.0,0.0,14.3,Regulatory
SME_00280,2024,Illinois,Agriculture,Micro (1-9),5,0.089,0.005,446.0,0.1415,47,1977,1,0,0,4.31,0,0,0.0,0.0,-3.9,Lack of expertise
SME_00281,2022,Michigan,Education,Medium (50-249),204,2.635,0.0648,170772.0,0.2094,33,1989,0,0,0,7.8,1,1,17798.0,21.79,21.16,None
SME_00282,2022,New York,Construction,Medium (50-249),78,5.271,0.0582,306624.0,0.1058,44,1978,0,0,1,8.42,1,1,113802.0,15.25,6.11,None
SME_00283,2022,Tennessee,Technology & Software,Small (10-49),32,2.012,0.0463,93060.0,0.0476,28,1994,0,0,0,6.18,1,2,79429.0,25.34,16.89,None
SME_00284,2023,New York,Finance & Insurance,Small (10-49),11,0.634,0.0541,34307.0,0.0327,9,2014,1,1,0,3.47,1,4,21428.0,31.52,24.07,None
SME_00285,2023,Nebraska,Retail & E-commerce,Micro (1-9),1,0.05,0.0275,1377.0,0.0051,49,1974,0,0,0,3.13,0,0,0.0,0.0,18.58,Unclear ROI
SME_00286,2021,Colorado,Healthcare & Biotech,Medium (50-249),210,14.523,0.0332,481580.0,0.1288,17,2004,0,0,0,7.04,0,0,0.0,0.0,-6.24,Security concerns
SME_00287,2022,Indiana,Hospitality & Food,Micro (1-9),5,0.05,0.0328,1640.0,0.0576,17,2005,0,1,0,2.36,0,0,0.0,0.0,-7.27,Regulatory
SME_00288,2024,Washington,Technology & Software,Small (10-49),23,0.502,0.0548,27509.0,0.0982,43,1981,0,1,1,5.46,1,5,8462.0,38.5,1.43,None
SME_00289,2024,Montana,Technology & Software,Micro (1-9),1,0.05,0.0307,1535.0,0.1012,51,1973,1,0,1,5.97,1,6,1718.0,21.28,22.15,None
SME_00290,2021,Virginia,Healthcare & Biotech,Small (10-49),47,4.384,0.0302,132520.0,0.154,19,2002,0,0,0,5.26,1,5,94814.0,26.79,9.95,None
SME_00291,2024,Colorado,Construction,Micro (1-9),2,0.094,0.033,3084.0,0.0342,23,2001,0,1,0,5.53,1,7,6910.0,24.7,25.92,None
SME_00292,2023,Washington,Hospitality & Food,Micro (1-9),5,0.05,0.0315,1575.0,0.0129,48,1975,1,1,1,3.61,0,0,0.0,0.0,19.57,Cost
SME_00293,2022,Tennessee,Manufacturing,Micro (1-9),6,0.399,0.0073,2923.0,0.0408,34,1988,0,0,0,2.05,0,0,0.0,0.0,15.37,Unclear ROI
SME_00294,2022,Missouri,Agriculture,Small (10-49),42,2.513,0.0331,83156.0,0.1443,25,1997,0,0,0,2.86,0,0,0.0,0.0,-0.01,Lack of expertise
SME_00295,2019,Massachusetts,Finance & Insurance,Small (10-49),25,1.981,0.0747,148035.0,0.0505,33,1986,0,0,1,6.43,0,0,0.0,0.0,17.53,Cost
SME_00296,2022,Oregon,Education,Micro (1-9),9,0.094,0.061,5723.0,0.055,2,2020,1,1,0,2.95,0,0,0.0,0.0,16.62,Security concerns
SME_00297,2024,Montana,Retail & E-commerce,Upper-Mid (250-500),370,18.115,0.0775,1404413.0,0.2365,10,2014,1,0,0,4.5,0,0,0.0,0.0,5.22,Unclear ROI
SME_00298,2022,South Dakota,Agriculture,Micro (1-9),1,0.05,0.0349,1745.0,0.124,28,1994,1,0,0,2.51,0,0,0.0,0.0,13.2,Lack of expertise
SME_00299,2024,Ohio,Professional Services,Micro (1-9),1,0.05,0.0398,1990.0,0.1012,16,2008,1,0,1,4.52,1,3,6225.0,13.7,16.69,None
SME_00300,2019,Colorado,Education,Small (10-49),36,0.73,0.0498,36367.0,0.0,48,1971,0,0,0,3.26,0,0,0.0,0.0,10.53,Lack of expertise
SME_00301,2020,New York,Construction,Small (10-49),39,2.015,0.0288,57983.0,0.1495,27,1993,1,0,0,4.72,0,0,0.0,0.0,8.02,Data quality
SME_00302,2024,New York,Hospitality & Food,Micro (1-9),8,0.081,0.0356,2895.0,0.0211,37,1987,0,1,0,3.7,1,4,4017.0,22.09,27.92,None
SME_00303,2020,Washington,Healthcare & Biotech,Small (10-49),32,2.162,0.0604,130606.0,0.0,12,2008,1,0,0,5.44,0,0,0.0,0.0,37.76,Data quality
SME_00304,2023,Mississippi,Professional Services,Small (10-49),29,1.313,0.0413,54283.0,0.0897,5,2018,1,0,0,2.02,0,0,0.0,0.0,5.59,Security concerns
SME_00305,2021,Massachusetts,Technology & Software,Small (10-49),36,0.97,0.0522,50699.0,0.1851,45,1976,1,0,0,7.11,1,1,8271.0,39.03,26.36,None
SME_00306,2024,Illinois,Agriculture,Small (10-49),45,1.489,0.0369,54974.0,0.0158,36,1988,1,0,0,2.13,0,0,0.0,0.0,18.43,Security concerns
SME_00307,2020,Massachusetts,Manufacturing,Medium (50-249),156,11.633,0.0301,350127.0,0.1443,33,1987,0,0,0,7.12,1,3,316018.0,23.82,8.65,None
SME_00308,2023,Washington,Healthcare & Biotech,Small (10-49),12,1.174,0.0576,67572.0,0.1151,36,1987,0,0,0,6.94,1,4,7586.0,24.09,38.4,None
SME_00309,2024,Kansas,Finance & Insurance,Micro (1-9),4,0.1,0.0425,4271.0,0.0866,37,1987,1,1,0,4.13,1,6,7978.0,34.91,9.54,None
SME_00310,2024,Washington,Professional Services,Micro (1-9),9,0.348,0.0385,13397.0,0.012,41,1983,1,0,0,4.15,0,0,0.0,0.0,7.64,Lack of expertise
SME_00311,2024,Georgia,Hospitality & Food,Micro (1-9),9,0.088,0.0487,4266.0,0.1371,17,2007,1,1,0,1.0,0,0,0.0,0.0,8.58,Cost
SME_00312,2024,Indiana,Education,Micro (1-9),2,0.098,0.0358,3495.0,0.1087,11,2013,0,1,0,4.26,0,0,0.0,0.0,15.83,Regulatory
SME_00313,2024,Kansas,Technology & Software,Small (10-49),31,1.304,0.0626,81711.0,0.1611,22,2002,1,0,1,7.66,1,1,16509.0,35.93,25.71,None
SME_00314,2023,Wisconsin,Technology & Software,Micro (1-9),8,0.201,0.0325,6552.0,0.1286,8,2015,1,1,1,4.46,0,0,0.0,0.0,-4.92,Unclear ROI
SME_00315,2023,Virginia,Manufacturing,Micro (1-9),1,0.082,0.0455,3729.0,0.0455,33,1990,0,0,0,1.45,0,0,0.0,0.0,11.28,Security concerns
SME_00316,2022,Montana,Construction,Micro (1-9),9,0.173,0.0215,3718.0,0.048,23,1999,1,1,0,2.55,0,0,0.0,0.0,25.59,Cost
SME_00317,2022,North Carolina,Hospitality & Food,Small (10-49),48,0.482,0.0409,19692.0,0.1505,29,1993,0,1,0,5.86,1,1,16417.0,19.5,8.16,None
SME_00318,2021,Michigan,Hospitality & Food,Medium (50-249),189,1.277,0.0595,76020.0,0.2383,15,2006,1,1,0,8.19,0,0,0.0,0.0,15.34,Lack of expertise
SME_00319,2023,Wyoming,Healthcare & Biotech,Micro (1-9),7,0.245,0.0334,8172.0,0.1473,31,1992,1,1,0,3.12,0,0,0.0,0.0,-16.89,Data quality
SME_00320,2024,California,Hospitality & Food,Micro (1-9),9,0.079,0.0409,3212.0,0.06,23,2001,0,1,0,2.72,0,0,0.0,0.0,16.39,Cost
