company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier,revenue_per_employee,ai_investment_per_employee,tech_invest_k_usd,size_num,region,post_chatgpt,ai_readiness_score,industry_enc,state_enc,region_enc,size_category_enc,primary_barrier_enc,cluster_id,cluster_name
SME_00097,2023,Tennessee,Professional Services,Micro (1-9),4,0.065,0.0313,2031.0,0.1197,44,1979,1,0,0,1.42,0,0,0.0,0.0,11.65,Unclear ROI,16250.0,0.0,2.031,1,Southeast,1,0.3994,7,24,2,1,5,1.0,Traditional SMEs
SME_00098,2021,New York,Manufacturing,Medium (50-249),112,5.968500000000001,0.0378,876751.0,0.0548,2,2019,1,1,0,4.2,0,0,0.0,0.0,10.47,Lack of expertise,53290.17857142858,0.0,876.751,3,Northeast,0,0.6601,6,18,1,0,2,2.0,AI Pioneers
SME_00099,2024,Montana,Construction,Micro (1-9),6,0.163,0.0199,3247.0,0.0745,42,1982,1,0,1,5.13,0,0,0.0,0.0,4.35,Regulatory,27166.666666666668,0.0,3.247,1,West,1,0.471,1,16,4,1,3,0.0,Cost-Conscious Adopters
SME_00100,2021,Virginia,Finance & Insurance,Micro (1-9),2,0.188,0.0552,10351.0,0.1327,31,1990,1,0,0,6.12,0,0,0.0,0.0,6.75,Security concerns,94000.0,0.0,10.351,1,Southeast,0,0.58275,3,26,2,1,4,1.0,Traditional SMEs
SME_00101,2024,California,Construction,Small (10-49),16,0.976,0.075,73149.0,0.1627,9,2015,1,0,0,5.57,0,0,0.0,0.0,34.08,Security concerns,61000.0,0.0,73.149,2,West,1,0.6109500000000001,1,3,4,2,4,1.0,Traditional SMEs
SME_00102,2024,Indiana,Healthcare & Biotech,Small (10-49),33,1.597,0.0445,71084.0,0.1119,34,1990,1,0,0,3.99,0,0,0.0,0.0,-17.6,Data quality,48393.93939393939,0.0,71.084,2,Midwest,1,0.4924,4,8,0,2,1,1.0,Traditional SMEs
SME_00103,2024,Wyoming,Hospitality & Food,Medium (50-249),112,1.972,0.052,102622.0,0.0473,32,1992,1,1,0,7.34,0,0,0.0,0.0,1.78,Regulatory,17607.14285714286,0.0,102.622,3,West,1,0.7718499999999999,5,29,4,0,3,2.0,AI Pioneers
SME_00104,2021,Mississippi,Hospitality & Food,Micro (1-9),8,0.05,0.0464,2319.0,0.0324,9,2012,0,1,0,2.81,0,0,0.0,0.0,17.47,Regulatory,6250.0,0.0,2.319,1,Southeast,0,0.3701,5,14,2,1,3,3.0,Digital Explorers
SME_00105,2024,Kansas,Healthcare & Biotech,Medium (50-249),95,2.921,0.0486,141955.0,0.0711,52,1972,0,0,1,3.42,0,0,0.0,0.0,12.68,Unclear ROI,30747.36842105263,0.0,141.955,3,Midwest,1,0.21105,4,10,0,0,5,0.0,Cost-Conscious Adopters
SME_00106,2024,Nebraska,Retail & E-commerce,Micro (1-9),9,0.555,0.0298,16577.0,0.0,29,1995,1,0,0,4.4,0,0,0.0,0.0,2.02,Regulatory,61666.666666666664,0.0,16.577,1,Midwest,1,0.4267,8,17,0,1,3,1.0,Traditional SMEs
SME_00107,2023,Missouri,Finance & Insurance,Small (10-49),31,3.798,0.0516,196096.0,0.0822,15,2008,0,0,1,5.88,1,5,29574.0,37.5,13.68,,122516.12903225806,954.0,196.096,2,Midwest,1,0.2948999999999999,3,15,0,2,6,0.0,Cost-Conscious Adopters
SME_00108,2019,Minnesota,Healthcare & Biotech,Small (10-49),47,1.908,0.037,70680.0,0.0808,32,1987,1,0,0,7.35,1,4,29926.25,29.91,24.59,,40595.744680851065,636.7287234042553,70.68,2,Midwest,0,0.5664,4,13,0,2,6,1.0,Traditional SMEs
SME_00109,2020,Oregon,Finance & Insurance,Small (10-49),45,1.932,0.035,67686.0,0.1786,48,1972,1,1,0,6.77,1,1,29926.25,23.37,9.79,,42933.333333333336,665.0277777777778,67.686,2,West,0,0.7949,3,21,4,2,6,3.0,Digital Explorers
SME_00110,2024,Florida,Construction,Medium (50-249),68,3.899,0.0899,350692.0,0.1173,44,1980,1,0,0,4.36,0,0,0.0,0.0,-14.62,Security concerns,57338.23529411765,0.0,350.692,3,Southeast,1,0.5742999999999999,1,5,2,0,4,2.0,AI Pioneers
SME_00111,2021,Kansas,Professional Services,Micro (1-9),7,0.53,0.0331,17541.0,0.0606,31,1990,1,0,0,4.91,0,0,0.0,0.0,12.24,Lack of expertise,75714.28571428571,0.0,17.541,1,Midwest,0,0.4772499999999999,7,10,0,1,2,1.0,Traditional SMEs
SME_00112,2023,New York,Technology & Software,Upper-Mid (250-500),112,2.132,0.0761,162296.0,0.105,3,2020,1,0,0,6.71,1,1,19365.0,16.25,30.06,,19035.714285714286,172.90178571428572,162.296,4,Northeast,1,0.61795,9,18,1,3,6,2.0,AI Pioneers
SME_00113,2022,Indiana,Healthcare & Biotech,Upper-Mid (250-500),112,5.968500000000001,0.058,1708549.0,0.1074,34,1988,0,0,0,6.33,0,0,0.0,0.0,17.68,Security concerns,53290.17857142858,0.0,1708.549,4,Midwest,0,0.3306,4,8,0,3,4,2.0,AI Pioneers
SME_00114,2020,Iowa,Professional Services,Micro (1-9),8,0.552,0.0234,12926.0,0.1042,14,2006,1,0,0,4.0,0,0,0.0,0.0,6.08,Regulatory,69000.0,0.0,12.926,1,Midwest,0,0.4572,7,9,0,1,3,1.0,Traditional SMEs
SME_00115,2024,Virginia,Technology & Software,Small (10-49),17,0.838,0.0497,41618.0,0.0226,22,2002,1,1,0,3.6,1,7,29926.25,36.28,28.71,,49294.117647058825,1760.3676470588234,41.618,2,Southeast,1,0.64385,9,26,2,2,6,3.0,Digital Explorers
SME_00116,2022,Nebraska,Retail & E-commerce,Micro (1-9),3,0.114,0.0291,3328.0,0.1355,35,1987,1,0,0,3.17,0,0,0.0,0.0,6.82,Security concerns,38000.0,0.0,3.328,1,Midwest,0,0.4565,8,17,0,1,4,1.0,Traditional SMEs
SME_00117,2019,Arkansas,Hospitality & Food,Small (10-49),21,0.272,0.0066,1804.0,0.0784,27,1992,0,1,0,5.24,0,0,0.0,0.0,-15.51,Regulatory,12952.380952380952,0.0,1.804,2,Southeast,0,0.4063,5,2,2,2,3,3.0,Digital Explorers
SME_00118,2022,Alabama,Professional Services,Micro (1-9),2,0.05,0.005,250.0,0.1468,20,2002,1,0,0,3.06,0,0,0.0,0.0,4.73,Lack of expertise,25000.0,0.0,0.25,1,Southeast,0,0.4227,7,0,2,1,2,1.0,Traditional SMEs
SME_00119,2024,California,Healthcare & Biotech,Small (10-49),37,2.788,0.0644,179500.0,0.174,31,1993,0,1,0,3.69,1,6,29926.25,26.3,15.34,,75351.35135135135,808.8175675675676,179.5,2,West,1,0.4942999999999999,4,3,4,2,6,3.0,Digital Explorers
SME_00120,2019,South Dakota,Professional Services,Micro (1-9),3,0.05,0.0265,1327.0,0.0801,33,1986,0,0,0,3.67,1,4,5058.0,27.25,18.6,,16666.666666666668,1686.0,1.327,1,Midwest,0,0.1898999999999999,7,23,0,1,6,1.0,Traditional SMEs
SME_00121,2020,Ohio,Technology & Software,Micro (1-9),5,0.184,0.0487,8965.0,0.0393,47,1973,0,0,0,4.01,1,1,25434.0,20.68,21.82,,36800.0,5086.8,8.965,1,Midwest,0,0.2129999999999999,9,20,0,1,6,1.0,Traditional SMEs
SME_00122,2022,Michigan,Finance & Insurance,Micro (1-9),1,0.05,0.0463,2317.0,0.1287,34,1988,0,0,0,2.76,1,7,3446.0,31.15,49.08,,50000.0,3446.0,2.317,1,Midwest,0,0.2166,3,12,0,1,6,1.0,Traditional SMEs
SME_00123,2021,Texas,Professional Services,Medium (50-249),54,1.304,0.0687,89599.0,0.1238,41,1980,1,0,0,2.64,1,4,25017.0,39.13,18.74,,24148.14814814815,463.27777777777777,89.599,3,Southwest,0,0.49415,7,25,3,0,6,1.0,Traditional SMEs
SME_00124,2022,Georgia,Construction,Small (10-49),23,0.283,0.0097,2735.0,0.1899,4,2018,1,0,0,7.39,1,3,4828.0,22.79,12.5,,12304.347826086956,209.91304347826087,2.735,2,Southeast,0,0.5812,1,6,2,2,6,1.0,Traditional SMEs
SME_00125,2021,Michigan,Manufacturing,Small (10-49),40,5.716,0.0547,312674.0,0.1123,22,1999,1,0,0,4.44,1,5,29926.25,23.75,4.39,,142900.0,748.15625,312.674,2,Midwest,0,0.5214,6,12,0,2,6,2.0,AI Pioneers
SME_00126,2024,California,Education,Micro (1-9),4,0.098,0.0415,4072.0,0.1017,46,1978,1,0,0,4.92,1,1,7981.0,23.6,5.87,,24500.0,1995.25,4.072,1,West,1,0.5106999999999999,2,3,4,1,6,1.0,Traditional SMEs
SME_00127,2019,Pennsylvania,Healthcare & Biotech,Small (10-49),22,1.299,0.0515,66857.0,0.083,48,1971,0,0,0,5.57,0,0,0.0,0.0,15.91,Unclear ROI,59045.454545454544,0.0,66.857,2,Northeast,0,0.28585,4,22,1,2,5,1.0,Traditional SMEs
SME_00128,2022,Pennsylvania,Technology & Software,Micro (1-9),5,0.165,0.0121,1998.0,0.0545,3,2019,0,0,1,5.68,1,6,14154.0,28.51,41.18,,33000.0,2830.8,1.998,1,Northeast,0,0.2157999999999999,9,22,1,1,6,0.0,Cost-Conscious Adopters
SME_00129,2024,Pennsylvania,Professional Services,Micro (1-9),7,0.166,0.0533,8849.0,0.1074,32,1992,1,0,0,3.35,1,1,3030.0,20.12,25.5,,23714.285714285714,432.8571428571428,8.849,1,Northeast,1,0.4841500000000001,7,22,1,1,6,1.0,Traditional SMEs
SME_00130,2024,Georgia,Construction,Micro (1-9),2,0.17,0.0222,3785.0,0.0773,28,1996,1,0,0,3.95,1,4,2746.0,28.73,17.56,,85000.0,1373.0,3.785,1,Southeast,1,0.44045,1,6,2,1,6,1.0,Traditional SMEs
SME_00131,2021,Montana,Manufacturing,Medium (50-249),66,5.968500000000001,0.053,372811.0,0.1198,11,2010,0,0,0,4.89,0,0,0.0,0.0,-21.1,Lack of expertise,90431.8181818182,0.0,372.811,3,West,0,0.2861,6,16,4,0,2,2.0,AI Pioneers
SME_00132,2020,Arkansas,Manufacturing,Medium (50-249),65,5.968500000000001,0.0423,404843.0,0.1873,33,1987,1,1,0,4.66,1,7,29926.25,38.54,24.08,,91823.07692307694,460.40384615384613,404.843,3,Southeast,0,0.7469000000000001,6,2,2,0,6,2.0,AI Pioneers
SME_00133,2023,Massachusetts,Professional Services,Medium (50-249),62,0.784,0.0521,40858.0,0.0313,25,1998,0,0,0,7.33,1,4,7886.0,35.56,15.61,,12645.16129032258,127.19354838709675,40.858,3,Northeast,1,0.3137,7,11,1,0,6,1.0,Traditional SMEs
SME_00134,2023,Oregon,Retail & E-commerce,Micro (1-9),1,0.05,0.0318,1589.0,0.1123,47,1976,1,0,0,3.61,1,6,1104.0,24.2,30.19,,50000.0,1104.0,1.589,1,West,1,0.46215,8,21,4,1,6,1.0,Traditional SMEs
SME_00135,2021,Pennsylvania,Retail & E-commerce,Medium (50-249),100,4.186,0.0644,269552.0,0.0,37,1984,1,0,0,1.7,0,0,0.0,0.0,6.76,Regulatory,41860.0,0.0,269.552,3,Northeast,0,0.3976,8,22,1,0,3,2.0,AI Pioneers
SME_00136,2023,Georgia,Professional Services,Micro (1-9),7,0.309,0.0176,5429.0,0.1005,53,1970,0,0,0,3.35,1,5,12724.0,28.48,21.81,,44142.857142857145,1817.7142857142856,5.429,1,Southeast,1,0.17715,7,6,2,1,6,1.0,Traditional SMEs
SME_00137,2022,Minnesota,Construction,Small (10-49),14,0.251,0.0402,10091.0,0.1026,32,1990,0,1,1,6.08,0,0,0.0,0.0,-0.39,Unclear ROI,17928.571428571428,0.0,10.091,2,Midwest,0,0.494,1,13,0,2,5,0.0,Cost-Conscious Adopters
SME_00138,2019,Arizona,Professional Services,Micro (1-9),1,0.05,0.0399,1994.0,0.052,24,1995,0,0,0,3.09,0,0,0.0,0.0,-23.09,Cost,50000.0,0.0,1.994,1,Southwest,0,0.17855,7,1,3,1,0,1.0,Traditional SMEs
SME_00139,2024,Minnesota,Finance & Insurance,Micro (1-9),2,0.144,0.0371,5339.0,0.1011,33,1991,1,0,1,3.13,1,6,15232.0,39.4,22.61,,72000.0,7616.0,5.339,1,Midwest,1,0.4500999999999999,3,13,0,1,6,0.0,Cost-Conscious Adopters
SME_00140,2024,Mississippi,Agriculture,Micro (1-9),8,0.233,0.0415,9680.0,0.0775,45,1979,1,1,1,2.84,0,0,0.0,0.0,33.2,Lack of expertise,29125.0,0.0,9.68,1,Southeast,1,0.6362000000000001,0,14,2,1,2,0.0,Cost-Conscious Adopters
SME_00141,2022,Virginia,Healthcare & Biotech,Medium (50-249),112,5.968500000000001,0.0347,405678.0,0.1837,35,1987,1,1,0,1.16,0,0,0.0,0.0,22.94,Security concerns,53290.17857142858,0.0,405.678,3,Southeast,0,0.6287,4,26,2,0,4,2.0,AI Pioneers
SME_00142,2021,Colorado,Construction,Upper-Mid (250-500),112,5.968500000000001,0.0763,745486.0,0.1643,26,1995,0,1,0,10.0,0,0,0.0,0.0,14.59,Unclear ROI,53290.17857142858,0.0,745.486,4,West,0,0.6966000000000001,1,4,4,3,5,2.0,AI Pioneers
SME_00143,2024,Michigan,Retail & E-commerce,Micro (1-9),8,0.161,0.0171,2758.0,0.0686,28,1996,1,0,0,4.54,1,4,8595.0,23.08,4.08,,20125.0,1074.375,2.758,1,Midwest,1,0.44615,8,12,0,1,6,1.0,Traditional SMEs
SME_00144,2024,Arkansas,Agriculture,Small (10-49),32,0.637,0.0525,33426.0,0.1981,45,1979,1,0,0,3.16,0,0,0.0,0.0,5.92,Regulatory,19906.25,0.0,33.426,2,Southeast,1,0.5226,0,2,2,2,3,1.0,Traditional SMEs
SME_00145,2023,Iowa,Construction,Micro (1-9),2,0.055,0.0186,1024.0,0.0689,23,2000,1,1,0,4.94,1,4,16074.0,12.24,4.49,,27500.0,8037.0,1.024,1,Midwest,1,0.6605500000000001,1,9,0,1,6,3.0,Digital Explorers
SME_00146,2022,Montana,Technology & Software,Micro (1-9),9,0.503,0.0295,14807.0,0.0452,29,1993,1,0,0,4.42,1,1,29926.25,44.88,28.74,,55888.88888888889,3325.1388888888887,14.807,1,West,0,0.44945,9,16,4,1,6,1.0,Traditional SMEs
SME_00147,2024,Texas,Education,Medium (50-249),106,3.156,0.0359,113378.0,0.0952,38,1986,1,1,1,2.21,1,4,29926.25,35.13,38.15,,29773.584905660377,282.3231132075472,113.378,3,Southwest,1,0.6177499999999999,2,25,3,0,6,0.0,Cost-Conscious Adopters
SME_00148,2023,California,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.0595,924691.0,0.1831,38,1985,1,1,1,5.15,1,1,29926.25,35.42,-2.71,,53290.17857142858,267.1986607142857,924.691,3,West,1,0.7853000000000001,3,3,4,0,6,2.0,AI Pioneers
SME_00149,2023,Mississippi,Agriculture,Small (10-49),32,1.258,0.0304,38247.0,0.0658,2,2021,1,1,0,4.22,0,0,0.0,0.0,8.32,Unclear ROI,39312.5,0.0,38.247,2,Southeast,1,0.6551,0,14,2,2,5,3.0,Digital Explorers
SME_00150,2023,Arizona,Technology & Software,Medium (50-249),112,3.593,0.0119,42899.0,0.0583,31,1992,1,0,1,8.14,1,7,29926.25,31.68,25.91,,32080.35714285714,267.1986607142857,42.899,3,Southwest,1,0.5412,9,1,3,0,6,2.0,AI Pioneers
SME_00151,2020,Illinois,Hospitality & Food,Micro (1-9),9,0.124,0.0278,3441.0,0.1003,2,2018,0,0,0,1.53,0,0,0.0,0.0,12.09,Security concerns,13777.777777777776,0.0,3.441,1,Midwest,0,0.1377499999999999,5,7,0,1,4,1.0,Traditional SMEs
SME_00152,2022,Montana,Professional Services,Small (10-49),48,1.611,0.0275,44283.0,0.0863,17,2005,1,0,0,7.05,1,2,29926.25,30.11,-1.87,,33562.5,623.4635416666666,44.283,2,West,0,0.5459,7,16,4,2,6,1.0,Traditional SMEs
SME_00153,2020,Washington,Construction,Upper-Mid (250-500),112,5.968500000000001,0.0923,2424846.0,0.1167,42,1978,1,0,0,5.47,0,0,0.0,0.0,15.45,Cost,53290.17857142858,0.0,2424.846,4,West,0,0.6109,1,27,4,3,0,2.0,AI Pioneers
SME_00154,2023,California,Agriculture,Micro (1-9),3,0.081,0.0357,2905.0,0.0863,4,2019,1,1,0,3.83,0,0,0.0,0.0,31.58,Data quality,27000.0,0.0,2.905,1,West,1,0.6616,0,3,4,1,1,3.0,Digital Explorers
SME_00155,2019,New York,Finance & Insurance,Small (10-49),12,1.202,0.0162,19484.0,0.0152,14,2005,0,1,0,5.5,0,0,0.0,0.0,4.75,Security concerns,100166.66666666669,0.0,19.484,2,Northeast,0,0.3969,3,18,1,2,4,3.0,Digital Explorers
SME_00156,2021,Arizona,Agriculture,Micro (1-9),9,0.33,0.0261,8609.0,0.126,2,2019,1,0,0,4.75,0,0,0.0,0.0,7.97,Unclear ROI,36666.666666666664,0.0,8.609,1,Southwest,0,0.49465,0,1,3,1,5,1.0,Traditional SMEs
SME_00157,2021,New York,Education,Small (10-49),13,0.156,0.0243,3774.0,0.1478,24,1997,1,0,1,4.19,0,0,0.0,0.0,25.85,Regulatory,12000.0,0.0,3.774,2,Northeast,0,0.48605,2,18,1,2,3,0.0,Cost-Conscious Adopters
SME_00158,2024,Pennsylvania,Hospitality & Food,Micro (1-9),4,0.06,0.0333,1990.0,0.1099,16,2008,1,0,1,4.98,0,0,0.0,0.0,-8.63,Cost,15000.0,0.0,1.99,1,Northeast,1,0.5043,5,22,1,1,0,0.0,Cost-Conscious Adopters
SME_00159,2022,Minnesota,Manufacturing,Medium (50-249),112,5.968500000000001,0.0487,878106.0,0.1078,5,2017,1,0,0,7.88,0,0,0.0,0.0,-1.2,Cost,53290.17857142858,0.0,878.106,3,Midwest,0,0.6133500000000001,6,13,0,0,0,2.0,AI Pioneers
SME_00160,2022,Arizona,Technology & Software,Small (10-49),23,1.166,0.0246,28722.0,0.0555,6,2016,0,1,0,8.93,1,3,7746.0,19.48,26.1,,50695.65217391304,336.7826086956522,28.722,2,Southwest,0,0.5325500000000001,9,1,3,2,6,3.0,Digital Explorers
SME_00161,2022,Washington,Agriculture,Small (10-49),22,0.589,0.0571,33665.0,0.0532,29,1993,1,1,0,2.77,0,0,0.0,0.0,3.97,Security concerns,26772.727272727272,0.0,33.665,2,West,0,0.64535,0,27,4,2,4,3.0,Digital Explorers
SME_00162,2024,Iowa,Technology & Software,Small (10-49),12,1.702,0.0578,98314.0,0.0488,14,2010,1,1,1,5.39,1,4,29926.25,32.57,30.54,,141833.33333333334,2493.8541666666665,98.314,2,Midwest,1,0.7227999999999999,9,9,0,2,6,0.0,Cost-Conscious Adopters
SME_00163,2022,Arkansas,Healthcare & Biotech,Micro (1-9),3,0.17,0.0287,4888.0,0.0463,13,2009,1,1,0,3.04,0,0,0.0,0.0,-8.06,Data quality,56666.666666666664,0.0,4.888,1,Southeast,0,0.6074,4,2,2,1,1,3.0,Digital Explorers
SME_00164,2022,Florida,Agriculture,Micro (1-9),6,0.201,0.0524,10547.0,0.0468,21,2001,1,0,0,2.65,0,0,0.0,0.0,6.43,Security concerns,33500.0,0.0,10.547,1,Southeast,0,0.4315,0,5,2,1,4,1.0,Traditional SMEs
SME_00165,2020,North Carolina,Construction,Micro (1-9),5,0.063,0.0358,2243.0,0.1313,44,1976,0,0,0,1.99,0,0,0.0,0.0,16.02,Unclear ROI,12600.0,0.0,2.243,1,Southeast,0,0.17905,1,19,2,1,5,1.0,Traditional SMEs
SME_00166,2024,Tennessee,Manufacturing,Micro (1-9),6,1.146,0.0069,7854.0,0.1004,29,1995,0,1,0,6.56,1,6,23212.0,37.22,8.27,,191000.0,3868.6666666666665,7.854,1,Southeast,1,0.45735,6,24,2,1,6,3.0,Digital Explorers
SME_00167,2022,Colorado,Construction,Upper-Mid (250-500),112,5.968500000000001,0.0187,445683.0,0.1446,43,1979,0,1,0,7.01,0,0,0.0,0.0,20.47,Data quality,53290.17857142858,0.0,445.683,4,West,0,0.51065,1,4,4,3,1,2.0,AI Pioneers
SME_00168,2021,California,Hospitality & Food,Micro (1-9),6,0.147,0.0286,4217.0,0.1027,45,1976,1,1,1,4.78,1,6,1687.0,27.42,36.95,,24500.0,281.1666666666667,4.217,1,West,0,0.68765,5,3,4,1,6,0.0,Cost-Conscious Adopters
SME_00169,2021,Wisconsin,Professional Services,Upper-Mid (250-500),112,5.968500000000001,0.0744,1164467.0,0.0767,41,1980,0,0,0,4.45,0,0,0.0,0.0,22.58,Security concerns,53290.17857142858,0.0,1164.467,4,Midwest,0,0.28345,7,28,0,3,4,2.0,AI Pioneers
SME_00170,2022,Pennsylvania,Agriculture,Small (10-49),30,0.245,0.0139,3416.0,0.1185,28,1994,0,0,1,4.71,0,0,0.0,0.0,-2.07,Regulatory,8166.666666666667,0.0,3.416,2,Northeast,0,0.2213999999999999,0,22,1,2,3,0.0,Cost-Conscious Adopters
SME_00171,2022,Wyoming,Manufacturing,Small (10-49),29,2.446,0.0534,130534.0,0.1587,30,1992,0,1,0,5.11,0,0,0.0,0.0,10.42,Unclear ROI,84344.8275862069,0.0,130.534,2,West,0,0.51275,6,29,4,2,5,3.0,Digital Explorers
SME_00172,2022,Minnesota,Hospitality & Food,Small (10-49),26,0.298,0.0467,13891.0,0.1919,40,1982,0,0,0,5.77,1,6,9542.0,32.14,22.9,,11461.53846153846,367.0,13.891,2,Midwest,0,0.3390999999999999,5,13,0,2,6,1.0,Traditional SMEs
SME_00173,2024,Missouri,Agriculture,Micro (1-9),6,0.105,0.034,3572.0,0.0909,12,2012,0,0,1,1.79,0,0,0.0,0.0,17.72,Regulatory,17500.0,0.0,3.572,1,Midwest,1,0.15015,0,15,0,1,3,0.0,Cost-Conscious Adopters
SME_00174,2020,Tennessee,Technology & Software,Upper-Mid (250-500),112,5.968500000000001,0.036,314558.0,0.0,5,2015,0,0,0,7.39,0,0,0.0,0.0,4.1,Cost,53290.17857142858,0.0,314.558,4,Southeast,0,0.2757,9,24,2,3,0,2.0,AI Pioneers
SME_00175,2020,Arizona,Retail & E-commerce,Small (10-49),46,0.464,0.0322,14921.0,0.0749,12,2008,0,0,0,3.48,0,0,0.0,0.0,2.15,Cost,10086.95652173913,0.0,14.921,2,Southwest,0,0.1901499999999999,8,1,3,2,0,1.0,Traditional SMEs
SME_00176,2019,Washington,Hospitality & Food,Micro (1-9),2,0.05,0.0434,2170.0,0.0391,26,1993,0,0,0,4.42,0,0,0.0,0.0,-0.47,Unclear ROI,25000.0,0.0,2.17,1,West,0,0.21725,5,27,4,1,5,1.0,Traditional SMEs
SME_00177,2021,Oregon,Finance & Insurance,Small (10-49),27,4.041,0.0528,213247.0,0.0856,43,1978,0,0,1,8.77,1,7,29926.25,34.86,-12.06,,149666.6666666667,1108.3796296296296,213.247,2,West,0,0.3851,3,21,4,2,6,2.0,AI Pioneers
SME_00178,2021,Mississippi,Healthcare & Biotech,Micro (1-9),7,1.037,0.0277,28688.0,0.0738,48,1973,1,1,0,4.7,1,5,29926.25,28.59,29.75,,148142.85714285713,4275.178571428572,28.688,1,Southeast,0,0.66945,4,14,2,1,6,3.0,Digital Explorers
SME_00179,2021,Iowa,Professional Services,Micro (1-9),3,0.075,0.024,1796.0,0.061,49,1972,0,1,0,4.0,1,7,2066.0,33.76,32.74,,25000.0,688.6666666666666,1.796,1,Midwest,0,0.3864999999999999,7,9,0,1,6,3.0,Digital Explorers
SME_00180,2023,Washington,Manufacturing,Small (10-49),40,4.294,0.035,150099.0,0.0627,18,2005,1,0,0,4.57,1,7,29926.25,33.04,2.08,,107350.0,748.15625,150.099,2,West,1,0.47095,6,27,4,2,6,1.0,Traditional SMEs
SME_00181,2022,South Dakota,Finance & Insurance,Upper-Mid (250-500),112,5.968500000000001,0.0394,649111.0,0.1506,23,1999,0,1,0,10.0,1,1,29926.25,32.15,18.61,,53290.17857142858,267.1986607142857,649.111,4,Midwest,0,0.6344000000000001,3,23,0,3,6,2.0,AI Pioneers
SME_00182,2024,Missouri,Manufacturing,Micro (1-9),1,0.357,0.0346,12342.0,0.0849,8,2016,1,0,0,5.32,0,0,0.0,0.0,-17.01,Data quality,357000.0,0.0,12.342,1,Midwest,1,0.50395,6,15,0,1,1,1.0,Traditional SMEs
SME_00183,2023,Nebraska,Hospitality & Food,Small (10-49),49,2.161,0.0561,121134.0,0.123,3,2020,0,1,0,4.22,1,7,29926.25,37.06,32.58,,44102.04081632653,610.7397959183673,121.134,2,Midwest,1,0.47225,5,17,0,2,6,3.0,Digital Explorers
SME_00184,2021,Florida,Technology & Software,Micro (1-9),8,0.313,0.0345,10813.0,0.1503,3,2018,1,0,0,4.77,1,2,18944.0,35.28,-7.75,,39125.0,2368.0,10.813,1,Southeast,0,0.52,9,5,2,1,6,1.0,Traditional SMEs
SME_00185,2023,Georgia,Construction,Micro (1-9),3,0.072,0.0136,976.0,0.0794,42,1981,1,0,1,2.56,0,0,0.0,0.0,19.96,Regulatory,24000.0,0.0,0.976,1,Southeast,1,0.3868999999999999,1,6,2,1,3,0.0,Cost-Conscious Adopters
SME_00186,2022,Massachusetts,Finance & Insurance,Micro (1-9),6,0.94,0.0424,39849.0,0.1036,37,1985,1,1,1,4.03,0,0,0.0,0.0,14.79,Cost,156666.66666666666,0.0,39.849,1,Northeast,0,0.6862999999999999,3,11,1,1,0,0.0,Cost-Conscious Adopters
SME_00187,2021,Texas,Education,Micro (1-9),2,0.05,0.0167,835.0,0.1354,14,2007,1,0,0,5.31,0,0,0.0,0.0,10.75,Data quality,25000.0,0.0,0.835,1,Southwest,0,0.50205,2,25,3,1,1,1.0,Traditional SMEs
SME_00188,2022,California,Technology & Software,Micro (1-9),7,0.407,0.0343,13971.0,0.0951,8,2014,1,0,0,3.75,1,3,24821.0,7.61,20.05,,58142.857142857145,3545.8571428571427,13.971,1,West,0,0.4615,9,3,4,1,6,1.0,Traditional SMEs
SME_00189,2023,New York,Manufacturing,Small (10-49),10,1.43,0.0678,96924.0,0.0884,26,1997,1,1,1,5.33,0,0,0.0,0.0,16.13,Regulatory,143000.0,0.0,96.924,2,Northeast,1,0.7558000000000001,6,18,1,2,3,0.0,Cost-Conscious Adopters
SME_00190,2020,Tennessee,Manufacturing,Micro (1-9),6,0.594,0.0377,22388.0,0.0635,13,2007,0,0,1,3.4,0,0,0.0,0.0,-6.21,Unclear ROI,99000.0,0.0,22.388,1,Southeast,0,0.1903,6,24,2,1,5,0.0,Cost-Conscious Adopters
SME_00191,2022,Illinois,Technology & Software,Micro (1-9),6,0.183,0.0347,6342.0,0.1611,3,2019,0,1,0,2.11,0,0,0.0,0.0,-5.12,Lack of expertise,30500.0,0.0,6.342,1,Midwest,0,0.3959,9,7,0,1,2,3.0,Digital Explorers
SME_00192,2023,Indiana,Technology & Software,Micro (1-9),3,0.253,0.0268,6767.0,0.1019,40,1983,1,0,0,6.72,1,3,4799.0,28.24,18.97,,84333.33333333333,1599.6666666666667,6.767,1,Midwest,1,0.5427500000000001,9,8,0,1,6,1.0,Traditional SMEs
SME_00193,2023,Arizona,Retail & E-commerce,Micro (1-9),2,0.05,0.036,1800.0,0.1577,10,2013,0,1,0,2.83,0,0,0.0,0.0,12.24,Cost,25000.0,0.0,1.8,1,Southwest,1,0.41775,8,1,3,1,0,3.0,Digital Explorers
SME_00194,2023,Wisconsin,Education,Medium (50-249),112,4.655,0.0413,192299.0,0.0,44,1979,1,0,0,5.67,0,0,0.0,0.0,-12.66,Unclear ROI,41562.5,0.0,192.299,3,Midwest,1,0.48205,2,28,0,0,5,2.0,AI Pioneers
